<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
20121225 000000 1515.8700000 1520.2900000 1513.4700000 1513.7400000 340070311
20121226 000000 1513.7400000 1526.8400000 1511.5500000 1526.3400000 541101513
20121227 000000 1526.3400000 1535.0500000 1523.2300000 1535.0500000 556500279
20121228 000000 1535.0500000 1537.4400000 1520.7900000 1526.9800000 731304618
20130108 000000 1526.9800000 1582.3500000 1526.9800000 1576.1000000 948109576
20130109 000000 1576.1000000 1578.3100000 1564.0900000 1568.5900000 829717992
20130110 000000 1568.5900000 1576.3200000 1568.5900000 1572.0000000 727899316
20130111 000000 1572.0000000 1575.4200000 1565.5700000 1571.7300000 874095798
20130114 000000 1571.7300000 1594.1700000 1569.6600000 1590.2100000 993968653
20130115 000000 1590.2100000 1593.1200000 1576.5400000 1576.5400000 948372757
20130116 000000 1576.5400000 1585.8200000 1562.1600000 1571.1500000 899119988
20130117 000000 1571.1500000 1586.8000000 1571.1300000 1585.4400000 966200500
20130118 000000 1585.4400000 1605.6800000 1584.9700000 1603.5000000 1078328961
20130121 000000 1603.4400000 1603.9900000 1594.0900000 1600.1300000 685649936
20130122 000000 1600.1300000 1604.6300000 1580.8000000 1589.0200000 979138317
20130123 000000 1589.0200000 1605.8800000 1587.8800000 1605.3600000 1033896138
20130124 000000 1605.3600000 1605.3600000 1585.0100000 1604.6500000 948190611
20130125 000000 1604.6600000 1620.4300000 1597.7500000 1618.8400000 905098723
20130128 000000 1618.8400000 1638.0800000 1615.0400000 1635.5000000 1238560856
20130129 000000 1635.5000000 1637.0000000 1618.9600000 1623.8700000 1190666911
20130130 000000 1623.8700000 1636.0300000 1612.4200000 1618.7700000 1362330795
20130131 000000 1618.7100000 1623.6300000 1608.4600000 1622.1300000 1584389166
20130201 000000 1621.7100000 1635.7100000 1620.3100000 1628.3100000 1158209320
20130204 000000 1628.2600000 1637.6200000 1610.9400000 1612.5200000 854641900
20130205 000000 1612.5200000 1617.2600000 1599.4700000 1614.0900000 745062856
20130206 000000 1614.0900000 1630.7400000 1599.0000000 1602.9900000 1152388200
20130207 000000 1602.9900000 1607.2700000 1592.4300000 1595.3600000 844298730
20130208 000000 1595.3600000 1596.8800000 1577.7400000 1590.1300000 1007327464
20130211 000000 1590.1300000 1595.9900000 1581.7000000 1581.9500000 780479120
20130212 000000 1581.9500000 1590.3100000 1574.3000000 1582.3500000 992520230
20130213 000000 1582.3500000 1615.5800000 1582.3500000 1612.6500000 1425964367
20130214 000000 1612.5500000 1623.2800000 1582.8500000 1588.3100000 1700985751
20130215 000000 1588.3100000 1589.3500000 1567.8100000 1577.2600000 1029648055
20130218 000000 1577.2600000 1580.9000000 1566.4100000 1578.6500000 729460079
20130219 000000 1578.6500000 1593.3800000 1577.8600000 1592.7400000 916632904
20130220 000000 1592.7400000 1597.6800000 1582.2400000 1582.6300000 959818586
20130221 000000 1582.6300000 1583.2500000 1545.4000000 1548.7600000 1108041723
20130222 000000 1545.5900000 1558.1900000 1544.3600000 1551.0400000 657480029
20130225 000000 1551.0400000 1567.2900000 1549.0500000 1565.0700000 599459399
20130226 000000 1565.0700000 1567.1100000 1524.4600000 1530.8200000 944069188
20130227 000000 1531.6600000 1535.4200000 1525.5600000 1530.5200000 727744506
20130228 000000 1530.3800000 1544.8400000 1529.7600000 1534.4100000 968471081
20130301 000000 1534.4100000 1537.2700000 1505.6800000 1509.8000000 902682567
20130304 000000 1509.8000000 1514.9500000 1494.7100000 1498.7900000 785465846
20130305 000000 1498.7900000 1525.4900000 1498.5800000 1523.3400000 933202157
20130306 000000 1523.3400000 1538.7700000 1523.3400000 1529.3200000 800795291
20130307 000000 1529.3200000 1536.3000000 1527.6100000 1532.0900000 589006820
20130311 000000 1532.0900000 1553.3500000 1531.8300000 1539.8700000 957308370
20130312 000000 1539.8700000 1545.7600000 1530.6700000 1542.5500000 688208538
20130313 000000 1542.5500000 1548.7400000 1528.9300000 1531.1400000 1125787349
20130314 000000 1531.1400000 1540.3900000 1524.9500000 1535.7300000 997955685
20130315 000000 1535.7300000 1556.5800000 1535.1900000 1537.6600000 1272378950
20130318 000000 1537.6600000 1538.9100000 1477.8100000 1494.3000000 1516118531
20130319 000000 1494.3000000 1501.7700000 1477.7000000 1478.8200000 1124449004
20130320 000000 1478.8200000 1490.9500000 1465.8600000 1489.3400000 1144915313
20130321 000000 1489.3400000 1496.0600000 1483.4600000 1485.7300000 938628472
20130322 000000 1485.7300000 1487.0600000 1470.5300000 1470.9100000 911052863
20130325 000000 1470.9100000 1493.8200000 1457.8800000 1458.8000000 963304079
20130326 000000 1458.8000000 1461.7600000 1438.4100000 1445.4600000 1153622028
20130327 000000 1445.4600000 1455.6300000 1432.3600000 1446.0400000 1112922604
20130328 000000 1446.0400000 1455.1800000 1435.1400000 1454.7200000 1238172937
20130329 000000 1454.7200000 1460.3100000 1452.3900000 1460.0400000 340547401
20130401 000000 1460.0400000 1460.0400000 1444.9800000 1445.5700000 420613995
20130402 000000 1445.5700000 1452.3100000 1437.4100000 1440.1000000 777746297
20130403 000000 1440.1000000 1441.1500000 1424.4200000 1425.9900000 850974310
20130404 000000 1425.9900000 1432.2600000 1408.1600000 1419.4500000 1155084968
20130405 000000 1419.4500000 1425.4000000 1404.2200000 1411.0900000 1006793545
20130408 000000 1411.0900000 1428.2700000 1411.0900000 1419.6300000 816482602
20130409 000000 1419.6300000 1441.6600000 1419.2000000 1439.4600000 834181136
20130410 000000 1439.4600000 1459.7200000 1439.4600000 1453.8100000 917704018
20130411 000000 1453.8100000 1457.0500000 1427.9200000 1433.0800000 976337246
20130412 000000 1433.0800000 1433.8700000 1401.3400000 1405.4700000 877840004
20130415 000000 1405.4700000 1409.2900000 1356.7100000 1366.5300000 1163036742
20130416 000000 1366.5300000 1373.7700000 1351.8700000 1356.6500000 905740476
20130417 000000 1356.6500000 1369.6900000 1326.5700000 1327.9200000 1007327105
20130418 000000 1327.9200000 1346.5300000 1322.0200000 1327.5500000 922379635
20130419 000000 1327.5500000 1349.7100000 1327.4000000 1336.4600000 755364698
20130422 000000 1336.4600000 1353.4100000 1316.7700000 1329.1400000 903804776
20130423 000000 1329.1400000 1334.6200000 1314.1200000 1333.8900000 861889247
20130424 000000 1333.8900000 1376.3600000 1330.9800000 1375.4000000 1211334203
20130425 000000 1375.4000000 1394.9800000 1373.1500000 1387.9800000 1270454151
20130426 000000 1387.9800000 1388.3500000 1369.5900000 1382.2200000 970342070
20130429 000000 1382.2200000 1389.8900000 1378.4900000 1387.5400000 698985944
20130430 000000 1387.5400000 1408.3700000 1379.7600000 1407.2100000 1238298985
20130502 000000 1407.2100000 1407.2900000 1382.6900000 1387.4700000 591476304
20130503 000000 1387.4700000 1429.8600000 1387.3800000 1429.8600000 659860562
20130506 000000 1429.8600000 1437.7900000 1425.2100000 1432.1500000 662498381
20130507 000000 1432.1500000 1454.0600000 1427.6400000 1451.8400000 1084051796
20130508 000000 1451.8400000 1456.8000000 1439.9100000 1452.1700000 775597233
20130510 000000 1452.1700000 1457.3000000 1425.0800000 1429.7800000 484251606
20130513 000000 1429.7800000 1433.4800000 1415.0400000 1422.2900000 988381493
20130514 000000 1422.2900000 1431.6800000 1406.1000000 1412.6900000 1009840775
20130515 000000 1412.6900000 1426.8500000 1385.4700000 1391.0100000 902017059
20130516 000000 1391.0100000 1397.4700000 1380.0600000 1380.5800000 870733093
20130517 000000 1380.5800000 1409.0100000 1377.0800000 1405.3400000 873116326
20130520 000000 1405.3400000 1424.8700000 1405.3400000 1417.0500000 835355115
20130521 000000 1417.0500000 1437.1100000 1412.1400000 1433.0200000 898030944
20130522 000000 1433.0200000 1471.5600000 1431.3700000 1461.9300000 1211275898
20130523 000000 1461.9300000 1463.8400000 1395.6300000 1400.8400000 1158866870
20130524 000000 1400.8400000 1413.7300000 1383.4400000 1388.5200000 1017872236
20130527 000000 1388.5200000 1395.3600000 1380.2400000 1385.0800000 457079618
20130528 000000 1385.0800000 1409.6400000 1384.7700000 1399.1100000 865216875
20130529 000000 1399.1100000 1402.5700000 1359.5800000 1360.0600000 1027016567
20130530 000000 1360.0600000 1369.5000000 1346.3700000 1350.4200000 1065449855
20130531 000000 1350.4200000 1362.8100000 1321.8400000 1331.4300000 1495370664
20130603 000000 1331.4300000 1337.0800000 1302.9700000 1319.0100000 1260247884
20130604 000000 1319.0100000 1343.2500000 1319.0100000 1322.3900000 913759083
20130605 000000 1322.3900000 1328.7900000 1299.6600000 1301.0800000 956222522
20130606 000000 1301.0800000 1305.5900000 1284.0800000 1286.8600000 870637634
20130607 000000 1286.8600000 1314.4100000 1286.8600000 1314.4100000 861652249
20130610 000000 1314.4100000 1321.3700000 1294.4500000 1300.5400000 800054709
20130611 000000 1300.5400000 1310.0000000 1258.4700000 1263.6600000 1044727200
20130613 000000 1263.6600000 1272.0400000 1241.2100000 1261.6300000 1071069660
20130614 000000 1261.6300000 1298.2400000 1261.6300000 1293.8800000 904909877
20130617 000000 1293.8800000 1324.0200000 1291.9700000 1314.0100000 1011831140
20130618 000000 1314.0100000 1322.6700000 1302.8200000 1314.0600000 757701300
20130619 000000 1314.0600000 1318.5800000 1288.6900000 1291.7200000 682946942
20130620 000000 1291.7200000 1297.6600000 1243.3200000 1243.3200000 961975004
20130621 000000 1243.3200000 1263.8100000 1233.2500000 1245.7200000 1000880483
20130624 000000 1245.7200000 1251.3200000 1227.0100000 1233.0400000 868452202
20130625 000000 1233.0400000 1259.9200000 1232.9300000 1243.2000000 905754086
20130626 000000 1243.2000000 1268.4100000 1242.8900000 1261.1300000 867084082
20130627 000000 1261.1300000 1270.7000000 1253.9600000 1262.7700000 813568615
20130628 000000 1262.7700000 1279.2200000 1256.9900000 1275.4400000 905400626
20130701 000000 1275.4400000 1279.5600000 1266.7100000 1276.8500000 543284807
20130702 000000 1276.8500000 1280.7700000 1266.2000000 1274.0700000 605097255
20130703 000000 1274.0700000 1276.4200000 1252.9400000 1264.2900000 662158081
20130704 000000 1264.2900000 1281.1400000 1263.7500000 1280.6100000 630986262
20130705 000000 1280.6100000 1289.2800000 1266.5000000 1268.5900000 759562419
20130708 000000 1268.5900000 1278.8400000 1265.5100000 1277.2900000 463101970
20130709 000000 1277.2900000 1290.7300000 1277.2900000 1282.8400000 523557779
20130710 000000 1282.8400000 1291.4300000 1272.2200000 1275.2900000 554753944
20130711 000000 1275.2900000 1323.8500000 1274.7100000 1322.7600000 1004640165
20130712 000000 1322.7600000 1348.8100000 1322.0500000 1348.8100000 1134460005
20130715 000000 1348.8100000 1360.2100000 1344.6700000 1354.5400000 849886790
20130716 000000 1354.5400000 1372.4800000 1351.1500000 1368.8300000 916785677
20130717 000000 1368.8300000 1394.0500000 1366.9900000 1393.0500000 1110388421
20130718 000000 1393.0500000 1401.6400000 1370.4300000 1377.3500000 1237611586
20130719 000000 1377.3500000 1398.1300000 1368.8300000 1382.3300000 922056281
20130722 000000 1382.3300000 1396.7500000 1372.8100000 1380.0100000 683813826
20130723 000000 1380.0100000 1396.2400000 1378.8900000 1379.8800000 824750185
20130724 000000 1379.8800000 1385.5800000 1364.2400000 1369.3600000 828898989
20130725 000000 1369.3600000 1370.9300000 1349.0900000 1353.3800000 716695811
20130726 000000 1353.3800000 1361.8700000 1348.0500000 1348.3700000 635017095
20130729 000000 1348.3700000 1352.5800000 1340.8700000 1341.3400000 498346832
20130730 000000 1341.3400000 1349.8700000 1325.0100000 1326.4100000 972792685
20130731 000000 1326.4100000 1330.0800000 1312.5000000 1313.3800000 785610654
20130801 000000 1313.3800000 1336.2700000 1313.3800000 1331.7100000 713534381
20130802 000000 1331.7100000 1342.7700000 1320.7900000 1336.3900000 732614209
20130805 000000 1336.3900000 1342.7300000 1329.4600000 1333.4200000 485022028
20130806 000000 1333.4200000 1337.8100000 1303.0400000 1304.9800000 565062672
20130807 000000 1304.9800000 1311.8200000 1294.9900000 1301.2800000 631173439
20130808 000000 1301.2800000 1310.8400000 1294.4400000 1303.2800000 735092897
20130809 000000 1303.2800000 1327.6600000 1301.8400000 1325.7200000 729923255
20130812 000000 1325.7200000 1329.3200000 1317.7900000 1326.5300000 568947468
20130813 000000 1326.5300000 1343.2200000 1325.8400000 1338.8500000 770524068
20130814 000000 1338.8500000 1356.8800000 1337.0700000 1356.3400000 727770760
20130815 000000 1356.3400000 1359.4500000 1322.8100000 1327.4900000 764452373
20130816 000000 1327.4900000 1341.3400000 1316.6600000 1323.4200000 730806776
20130819 000000 1323.4200000 1333.2200000 1310.8700000 1322.2500000 549535485
20130820 000000 1322.2500000 1329.2900000 1302.6400000 1317.7700000 664541015
20130821 000000 1317.7700000 1328.3000000 1305.0700000 1312.4700000 792837812
20130822 000000 1312.4700000 1330.8400000 1298.5100000 1329.0500000 818122885
20130823 000000 1329.0500000 1337.6000000 1326.9700000 1330.9900000 608127366
20130826 000000 1330.9900000 1343.0000000 1319.9200000 1324.4800000 367786066
20130827 000000 1324.4800000 1326.1400000 1298.1000000 1304.3300000 694516793
20130828 000000 1304.3300000 1308.0200000 1286.1200000 1299.6500000 824696801
20130829 000000 1299.6500000 1312.2700000 1296.0600000 1300.6700000 576874020
20130830 000000 1300.6700000 1303.5700000 1285.4200000 1290.9600000 659816727
20130902 000000 1290.9600000 1301.3700000 1290.4100000 1291.9800000 388847694
20130903 000000 1291.9800000 1306.2100000 1287.2800000 1293.1100000 669202166
20130904 000000 1293.1100000 1298.7200000 1285.2700000 1298.5300000 512232177
20130905 000000 1298.5300000 1339.8000000 1297.6700000 1339.8000000 1132359652
20130906 000000 1339.8000000 1369.0000000 1334.2200000 1345.6000000 1569253848
20130909 000000 1345.6000000 1380.3700000 1345.6000000 1380.3700000 1382259782
20130910 000000 1380.3700000 1393.9500000 1377.9700000 1390.5500000 1486117756
20130911 000000 1390.5500000 1398.9200000 1384.9600000 1394.0300000 939213571
20130912 000000 1394.0300000 1408.7100000 1386.2200000 1401.4600000 1006092687
20130913 000000 1401.4600000 1401.8000000 1385.6000000 1396.5700000 761170304
20130916 000000 1396.5700000 1436.1400000 1394.7700000 1436.1400000 1378570169
20130917 000000 1436.1400000 1439.7900000 1424.9800000 1439.7900000 743226297
20130918 000000 1439.7900000 1447.4300000 1426.7200000 1429.6200000 1100984009
20130919 000000 1429.6200000 1496.1400000 1428.2500000 1478.7500000 1713585164
20130920 000000 1478.7500000 1483.3300000 1460.8700000 1462.9200000 1006582100
20130923 000000 1462.9200000 1467.7600000 1445.1000000 1451.4300000 840319627
20130924 000000 1451.4300000 1457.9900000 1440.7500000 1446.4100000 889355058
20130925 000000 1446.4100000 1453.7200000 1437.4300000 1452.9800000 850326895
20130926 000000 1452.9800000 1460.3900000 1443.3000000 1451.6400000 876499980
20130927 000000 1451.6400000 1451.6400000 1428.8200000 1432.8700000 876258822
20130930 000000 1432.8700000 1437.2000000 1413.7900000 1422.4900000 808955851
20131001 000000 1422.4900000 1440.3400000 1421.5500000 1438.0400000 795447126
20131002 000000 1438.0400000 1441.7200000 1417.0700000 1421.9400000 862800455
20131003 000000 1421.9400000 1437.5400000 1421.6900000 1427.8100000 813527548
20131004 000000 1427.8100000 1443.4300000 1422.3100000 1443.1500000 828778260
20131007 000000 1443.1500000 1445.6100000 1428.0300000 1444.3200000 831878810
20131008 000000 1444.3200000 1471.7100000 1442.4400000 1471.6500000 1341558494
20131009 000000 1471.6500000 1471.8200000 1455.0600000 1461.0000000 1121286310
20131010 000000 1461.0000000 1486.4900000 1457.4200000 1484.8200000 1212879872
20131011 000000 1484.8200000 1491.5100000 1470.9600000 1477.0000000 978912655
20131014 000000 1477.0000000 1479.3300000 1466.1400000 1473.9700000 698792834
20131015 000000 1473.9700000 1495.7900000 1471.8100000 1495.3100000 1112346404
20131016 000000 1495.3100000 1506.3900000 1486.9800000 1500.2500000 1125230263
20131017 000000 1500.2500000 1508.9000000 1478.4500000 1491.8500000 1199528805
20131018 000000 1491.8500000 1520.2500000 1490.2000000 1516.6200000 1114435645
20131021 000000 1516.6200000 1520.1000000 1504.5100000 1514.3900000 811260892
20131022 000000 1514.3900000 1521.0500000 1503.8300000 1518.5400000 990407016
20131023 000000 1518.5400000 1520.7800000 1492.1000000 1494.9600000 1184725581
20131024 000000 1494.9600000 1501.7000000 1488.6900000 1493.8500000 1038498485
20131025 000000 1493.8500000 1498.4100000 1484.2500000 1492.2000000 1201826516
20131028 000000 1492.2000000 1504.9300000 1489.4100000 1493.1100000 914299289
20131029 000000 1493.1100000 1496.3000000 1485.2000000 1491.5600000 967117050
20131030 000000 1491.5600000 1503.0400000 1487.9500000 1493.1400000 1049123639
20131031 000000 1493.1400000 1495.6000000 1473.4400000 1480.4200000 1076051654
20131101 000000 1480.4200000 1484.7400000 1472.2000000 1475.1800000 809805085
20131105 000000 1475.1800000 1479.8300000 1459.6600000 1460.2300000 807885229
20131106 000000 1460.2300000 1466.6800000 1454.8000000 1458.9300000 910749449
20131107 000000 1458.9300000 1476.1500000 1455.9200000 1468.2200000 1092986940
20131108 000000 1468.2200000 1468.2200000 1430.2500000 1435.1200000 1042571395
20131111 000000 1435.1200000 1443.3200000 1427.6400000 1427.9300000 764655638
20131112 000000 1427.9300000 1438.8300000 1422.4300000 1437.3700000 1109500738
20131113 000000 1437.3700000 1439.7800000 1406.0100000 1406.9200000 1388643000
20131114 000000 1406.9200000 1439.3100000 1406.3600000 1434.4400000 1179956228
20131115 000000 1434.4400000 1449.3100000 1431.9300000 1444.2400000 1120840074
20131118 000000 1444.2400000 1463.5200000 1444.2400000 1462.9800000 975699566
20131119 000000 1462.9800000 1466.2300000 1449.9600000 1455.0400000 1014153299
20131120 000000 1455.0400000 1455.0500000 1434.7200000 1447.2000000 1002894250
20131121 000000 1447.2000000 1447.2000000 1423.0600000 1425.8600000 857368288
20131122 000000 1425.8600000 1447.8600000 1425.1400000 1444.9100000 909353420
20131125 000000 1444.9100000 1452.8500000 1432.1800000 1433.5500000 978761466
20131126 000000 1433.5500000 1444.5100000 1413.9700000 1416.4300000 1468884815
20131127 000000 1416.4300000 1425.4900000 1403.8400000 1404.3100000 1264675737
20131128 000000 1404.3100000 1414.1400000 1403.2500000 1406.5100000 750543940
20131129 000000 1406.5100000 1412.5800000 1393.0500000 1402.9300000 949333033
20131202 000000 1402.9300000 1414.1700000 1396.8900000 1398.7400000 735391954
20131203 000000 1398.7400000 1400.0700000 1365.2400000 1372.4400000 1433258769
20131204 000000 1372.4400000 1380.3800000 1361.2100000 1364.4400000 1314996988
20131205 000000 1364.4400000 1379.0900000 1360.2500000 1362.5500000 1258226134
20131206 000000 1362.5500000 1391.8500000 1362.0500000 1390.6100000 1174987178
20131209 000000 1390.6100000 1413.1300000 1388.1300000 1412.0800000 1143077228
20131210 000000 1412.0800000 1415.4000000 1404.6100000 1409.8500000 1069387402
20131211 000000 1409.8500000 1413.6800000 1396.8100000 1409.2800000 885743142
20131212 000000 1409.2800000 1411.7100000 1388.8200000 1393.5700000 1105483122
20131213 000000 1393.5700000 1398.8500000 1388.7600000 1391.8500000 988583817
20131216 000000 1391.8500000 1408.0400000 1385.4500000 1407.2500000 1234549742
20131217 000000 1407.2500000 1418.3400000 1402.9400000 1414.6800000 1095112416
20131218 000000 1414.6800000 1423.8700000 1412.3900000 1423.8700000 970203518
20131219 000000 1423.8700000 1445.0600000 1423.2400000 1431.1100000 1379464361
20131220 000000 1431.1100000 1433.7600000 1423.1100000 1429.9100000 1123030821
20131223 000000 1429.9100000 1455.2200000 1426.9400000 1453.1000000 887744035
20131224 000000 1453.1000000 1457.6500000 1451.3500000 1454.0200000 551041393
20131225 000000 1454.0200000 1456.7000000 1447.1000000 1447.5000000 380609621
20131226 000000 1447.5000000 1467.8500000 1444.8300000 1448.2900000 380038232
20131227 000000 1448.2900000 1460.3600000 1445.0500000 1445.3900000 526443033
20131230 000000 1445.3900000 1449.9000000 1436.6800000 1442.7300000 582692473
20140106 000000 1442.7300000 1443.8500000 1387.2300000 1388.2800000 520833811
20140108 000000 1388.2800000 1399.1900000 1387.8600000 1390.3500000 494925035
20140109 000000 1390.3500000 1398.4800000 1387.4800000 1388.8600000 615421850
20140110 000000 1388.8600000 1397.2100000 1378.7000000 1395.9100000 891833643
20140113 000000 1395.9100000 1410.6200000 1395.2900000 1401.8200000 903530230
20140114 000000 1401.8200000 1401.8200000 1374.7400000 1388.6900000 948098636
20140115 000000 1388.6900000 1402.1400000 1388.4000000 1401.7800000 1045951404
20140116 000000 1401.7800000 1406.9000000 1394.2400000 1397.2300000 932740958
20140117 000000 1397.2300000 1409.1700000 1389.5900000 1395.7900000 950498532
20140120 000000 1395.7900000 1399.5600000 1389.4900000 1394.4900000 716205203
20140121 000000 1394.4900000 1402.3300000 1391.5900000 1395.8700000 979596280
20140122 000000 1395.8700000 1398.3200000 1385.0500000 1391.7500000 1265629282
20140123 000000 1391.7500000 1397.6800000 1381.4500000 1381.5900000 1092506198
20140124 000000 1381.5900000 1389.6900000 1357.3300000 1364.1100000 1475775713
20140127 000000 1364.1100000 1365.3800000 1334.5400000 1346.5100000 1340750466
20140128 000000 1346.5100000 1354.0400000 1330.8900000 1332.5100000 1159196813
20140129 000000 1332.5100000 1356.1000000 1304.2300000 1308.0000000 1489974058
20140130 000000 1308.0000000 1322.0900000 1286.6600000 1320.9000000 1494385438
20140131 000000 1320.9000000 1323.6700000 1294.3400000 1301.0200000 1209414570
20140203 000000 1301.0200000 1309.3600000 1292.7700000 1293.2000000 939013622
20140204 000000 1293.2000000 1293.5600000 1265.7100000 1291.8200000 1024931598
20140205 000000 1291.8200000 1322.1500000 1288.9500000 1317.5000000 932054080
20140206 000000 1317.5000000 1332.0500000 1314.1200000 1330.2800000 828297031
20140207 000000 1330.2800000 1349.0000000 1330.2800000 1341.4900000 900270986
20140210 000000 1341.4900000 1346.6500000 1335.7500000 1336.0200000 679694672
20140211 000000 1336.0200000 1350.6100000 1333.3600000 1341.8500000 757113786
20140212 000000 1341.8500000 1357.5700000 1341.1200000 1353.1700000 813174020
20140213 000000 1353.1700000 1354.6000000 1319.0200000 1321.6100000 813121089
20140214 000000 1321.6100000 1347.1900000 1321.3700000 1343.2000000 873659044
20140217 000000 1343.2000000 1359.5800000 1338.9500000 1347.4100000 806072123
20140218 000000 1347.7600000 1354.3100000 1341.1500000 1343.6200000 841140652
20140219 000000 1342.4600000 1342.4600000 1302.5800000 1306.0000000 1185734030
20140220 000000 1300.4100000 1304.9800000 1291.6100000 1303.1500000 941157021
20140221 000000 1305.8800000 1318.1000000 1304.1500000 1315.5400000 652437247
20140224 000000 1315.5600000 1324.4400000 1311.2300000 1318.9800000 556870668
20140225 000000 1321.3100000 1325.1400000 1301.0700000 1306.3700000 797748605
20140226 000000 1306.9000000 1307.9300000 1281.0300000 1286.0700000 1000200016
20140227 000000 1285.8300000 1290.4300000 1244.3800000 1260.9500000 1458709495
20140228 000000 1262.9100000 1268.3800000 1243.9600000 1267.2700000 1381894734
20140303 000000 1239.7700000 1239.7700000 1087.4600000 1115.0600000 3149344501
20140304 000000 1121.6800000 1191.0500000 1121.6800000 1184.2200000 2593940468
20140305 000000 1188.1900000 1190.5900000 1158.4000000 1182.0500000 1425871456
20140306 000000 1182.7400000 1194.9400000 1129.8700000 1164.6300000 2037562744
20140307 000000 1163.0700000 1179.2000000 1148.7100000 1158.8700000 1372121203
20140311 000000 1153.5700000 1155.9700000 1129.0400000 1132.0500000 1208829944
20140312 000000 1126.9100000 1126.9100000 1098.2100000 1100.1400000 1413025254
20140313 000000 1104.4900000 1111.1900000 1077.8900000 1077.8900000 1585266310
20140314 000000 1064.1900000 1065.2500000 1016.0100000 1062.4700000 2241593864
20140317 000000 1070.4100000 1119.2400000 1063.9300000 1114.6600000 2508337488
20140318 000000 1121.6000000 1164.3800000 1100.5600000 1161.2600000 1941942344
20140319 000000 1160.7800000 1177.7700000 1146.5000000 1155.8100000 1740258287
20140320 000000 1142.8000000 1157.1900000 1136.5900000 1150.8200000 1175222193
20140321 000000 1127.5200000 1136.9800000 1098.5500000 1136.2100000 1674637864
20140324 000000 1135.1100000 1161.9100000 1131.4600000 1131.6000000 1174473016
20140325 000000 1135.0700000 1178.2900000 1127.7200000 1170.2000000 1457803755
20140326 000000 1176.4500000 1208.0400000 1176.4500000 1198.8900000 1632910581
20140327 000000 1193.4800000 1196.5200000 1167.7000000 1179.4700000 1253687567
20140328 000000 1180.5100000 1192.8400000 1172.5800000 1186.2800000 1073704995
20140331 000000 1187.6000000 1226.1000000 1184.8200000 1226.1000000 1221042205
20140401 000000 1227.1300000 1241.9000000 1219.4900000 1235.7400000 1241011189
20140402 000000 1236.5000000 1239.6900000 1211.8500000 1222.4700000 1131344726
20140403 000000 1222.9300000 1227.7800000 1205.5200000 1210.7100000 964897176
20140404 000000 1213.0900000 1240.2900000 1207.8000000 1233.9300000 1081571716
20140407 000000 1225.4900000 1225.4900000 1176.6700000 1193.7800000 1571298103
20140408 000000 1194.4800000 1199.8400000 1180.8900000 1195.7100000 1228973593
20140409 000000 1195.8000000 1198.5500000 1179.2800000 1190.1300000 1094750428
20140410 000000 1196.2500000 1213.4600000 1193.6500000 1213.4600000 1174053125
20140411 000000 1199.5000000 1212.5500000 1189.6100000 1204.0700000 1104547827
20140414 000000 1200.2200000 1200.2200000 1170.0600000 1179.9700000 1204922328
20140415 000000 1175.5400000 1181.0200000 1141.3700000 1142.9600000 1141330174
20140416 000000 1146.2600000 1157.9100000 1134.7800000 1154.3100000 1391766310
20140417 000000 1157.5900000 1173.6400000 1154.4800000 1172.6200000 995408434
20140418 000000 1194.1100000 1207.4700000 1194.1100000 1200.2200000 790864847
20140421 000000 1200.4400000 1200.9300000 1184.9400000 1187.9400000 563534382
20140422 000000 1186.1000000 1186.5500000 1169.1600000 1178.8100000 921226442
20140423 000000 1178.0200000 1179.0200000 1168.0900000 1171.9900000 832021986
20140424 000000 1174.5200000 1177.4100000 1135.5000000 1145.6600000 1386550966
20140425 000000 1140.6200000 1140.6200000 1117.4500000 1119.3700000 1329340053
20140428 000000 1114.9500000 1142.7000000 1100.8500000 1139.2900000 1593965670
20140429 000000 1149.4800000 1167.9000000 1148.7900000 1153.3600000 1056998728
20140430 000000 1153.8700000 1156.1800000 1142.4400000 1155.7000000 756633204
20140502 000000 1151.7000000 1151.7000000 1139.5900000 1148.9600000 435719109
20140505 000000 1144.1800000 1148.6300000 1134.3100000 1143.4400000 441792875
20140506 000000 1144.8600000 1174.9800000 1144.8600000 1172.9100000 838806862
20140507 000000 1169.5800000 1241.3800000 1167.5500000 1227.7500000 1684241272
20140508 000000 1230.0000000 1246.5000000 1215.3500000 1232.7800000 1509438159
20140512 000000 1233.7200000 1241.4300000 1221.8900000 1234.3100000 1063571988
20140513 000000 1234.8900000 1262.0600000 1233.7600000 1254.2900000 1260826389
20140514 000000 1254.2400000 1261.0100000 1250.0800000 1261.0100000 964683453
20140515 000000 1262.4000000 1271.3300000 1252.0000000 1253.0000000 1152853176
20140516 000000 1250.0600000 1262.0100000 1243.3300000 1262.0100000 944049067
20140519 000000 1262.6500000 1294.0900000 1262.1200000 1289.9800000 1212921573
20140520 000000 1291.5200000 1301.3800000 1279.3700000 1298.6400000 1417119858
20140521 000000 1298.9900000 1318.7300000 1292.3000000 1317.0900000 1755646442
20140522 000000 1322.1700000 1326.3300000 1304.4500000 1312.9700000 974302161
20140523 000000 1311.5700000 1331.6800000 1305.7200000 1326.5800000 1059368380
20140526 000000 1328.4300000 1344.5300000 1326.6300000 1335.7300000 765662483
20140527 000000 1335.1100000 1335.1100000 1290.4800000 1297.5000000 1303346379
20140528 000000 1297.9400000 1304.4000000 1285.6200000 1300.4600000 953955424
20140529 000000 1301.8900000 1319.0100000 1297.2700000 1314.7100000 1056087997
